seqnames_dar,start_dar,end_dar,width_dar,strand_dar,cell_type_dar,logFC_dar,distance,seqnames_degs,start_deg,end_deg,width_deg,strand_deg,cell_type_deg,gene_name,gene_biotype,DAR_deg_overlap,log2FC_deg
chr17,39402381,39402881,501,*,CD4+_T_Cells,0.00327297,0,chr17,39402285,39404784,2500,*,CD4+_T_Cells,MED1,protein_coding,FALSE,0.011273272
chr3,69080147,69080647,501,*,CD4+_T_Cells,-0.001315144,2296,chr3,69082944,69085443,2500,*,CD4+_T_Cells,ARL6IP5,protein_coding,FALSE,0.089855079
chr4,705388,705888,501,*,CD4+_T_Cells,0.028670054,141387,chr4,847276,849775,2500,*,CD4+_T_Cells,GAK,protein_coding,FALSE,-0.004991526
chr11,2699895,2700395,501,*,CD4+_T_Cells,0.030266766,242035,chr11,2942431,2944930,2500,*,CD4+_T_Cells,NAP1L4,protein_coding,FALSE,-0.061512266
chr17,7915734,7916234,501,*,CD4+_T_Cells,0.038638907,12110,chr17,7928345,7930844,2500,*,CD4+_T_Cells,TRAPPC1,protein_coding,FALSE,-0.034559296
chr17,7239536,7240036,501,*,CD4+_T_Cells,-0.003714506,0,chr17,7238014,7240513,2500,*,CD4+_T_Cells,GABARAP,protein_coding,FALSE,0.026094095
chr4,48127773,48128273,501,*,CD4+_T_Cells,0.041560181,60880,chr4,48064393,48066892,2500,*,CD4+_T_Cells,TXK,protein_coding,FALSE,0.001810286
chr1,7783773,7784273,501,*,CD4+_T_Cells,0.025995733,168017,chr1,7952291,7954790,2500,*,CD4+_T_Cells,PARK7,protein_coding,FALSE,-0.022320493
chr19,49593301,49593801,501,*,CD4+_T_Cells,0.039534787,37090,chr19,49553711,49556210,2500,*,CD4+_T_Cells,NOSIP,protein_coding,FALSE,0.046676948
chr20,34312606,34313106,501,*,CD4+_T_Cells,-0.005725165,48128,chr20,34361235,34363734,2500,*,CD4+_T_Cells,ITCH,protein_coding,FALSE,0.001813042
chr19,3275276,3275776,501,*,CD4+_T_Cells,0.004272779,81786,chr19,3357563,3360062,2500,*,CD4+_T_Cells,NFIC,protein_coding,FALSE,-0.036183533
chr5,179732395,179732895,501,*,CD4+_T_Cells,-0.007219771,0,chr5,179730850,179733349,2500,*,CD4+_T_Cells,MAML1,protein_coding,FALSE,-0.066414988
chr16,3500622,3501122,501,*,CD4+_T_Cells,0.029654575,35910,chr16,3537033,3539532,2500,*,CD4+_T_Cells,NLRC3,protein_coding,FALSE,-0.077145734
chr2,54330562,54331062,501,*,CD4+_T_Cells,0.037650422,123222,chr2,54454285,54456784,2500,*,CD4+_T_Cells,SPTBN1,protein_coding,FALSE,-0.033578735
chr22,30423848,30424348,501,*,CD4+_T_Cells,0.016600128,0,chr22,30423530,30426029,2500,*,CD4+_T_Cells,MTFP1,protein_coding,FALSE,-0.029448098
chr5,43018509,43019009,501,*,CD4+_T_Cells,-0.018751522,18071,chr5,43037081,43039580,2500,*,CD4+_T_Cells,ANXA2R,protein_coding,FALSE,-0.025809395
chr1,28517935,28518435,501,*,CD4+_T_Cells,-0.005213423,11455,chr1,28503980,28506479,2500,*,CD4+_T_Cells,SNHG3,sense_intronic,FALSE,0.035952269
chr18,32040869,32041369,501,*,CD4+_T_Cells,0.025334041,21997,chr18,32016372,32018871,2500,*,CD4+_T_Cells,RNF125,protein_coding,FALSE,-0.062994433
chr16,11915810,11916310,501,*,CD4+_T_Cells,0.012662198,47182,chr16,11866128,11868627,2500,*,CD4+_T_Cells,GSPT1,protein_coding,FALSE,-0.063465675
chr17,64985752,64986252,501,*,CD4+_T_Cells,-0.005847103,22462,chr17,65008715,65011214,2500,*,CD4+_T_Cells,GNA13,protein_coding,FALSE,0.055954184
chr17,8222073,8222573,501,*,CD4+_T_Cells,-0.006767738,247,chr17,8222821,8225320,2500,*,CD4+_T_Cells,CTC1,protein_coding,FALSE,-0.014580873
chrX,47217641,47218141,501,*,CD4+_T_Cells,-0.01726754,12548,chrX,47230690,47233189,2500,*,CD4+_T_Cells,USP11,protein_coding,FALSE,-0.01432227
chr15,40743773,40744273,501,*,CD4+_T_Cells,-0.011682333,17746,chr15,40762020,40764519,2500,*,CD4+_T_Cells,GCHFR,protein_coding,FALSE,0.032116859
chr1,9910920,9911420,501,*,CD4+_T_Cells,-1.16396e-4,8692,chr1,9920113,9922612,2500,*,CD4+_T_Cells,LZIC,protein_coding,FALSE,-0.002867282
chr19,18086779,18087279,501,*,CD4+_T_Cells,-0.015205996,26718,chr19,18057561,18060060,2500,*,CD4+_T_Cells,IL12RB1,LRG_gene,FALSE,0.003676234
chr14,56579265,56579765,501,*,CD4+_T_Cells,-0.006983519,1019693,chr14,55557072,55559571,2500,*,CD4+_T_Cells,KTN1,protein_coding,FALSE,-0.033231916
chr11,46845566,46846066,501,*,CD4+_T_Cells,0.05183615,167986,chr11,46675080,46677579,2500,*,CD4+_T_Cells,ARHGAP1,protein_coding,FALSE,0.015177811
chr15,101723637,101724137,501,*,CD4+_T_Cells,0.040178647,69539,chr15,101651598,101654097,2500,*,CD4+_T_Cells,TARSL2,protein_coding,FALSE,-0.090827591
chr22,30635407,30635907,501,*,CD4+_T_Cells,0.026997271,209377,chr22,30423530,30426029,2500,*,CD4+_T_Cells,MTFP1,protein_coding,FALSE,-0.029448098
chr6,166488009,166488509,501,*,CD4+_T_Cells,0.017659257,122590,chr6,166362919,166365418,2500,*,CD4+_T_Cells,MPC1,protein_coding,FALSE,0.010459934
chr1,192575390,192575890,501,*,CD4+_T_Cells,0.018192285,0,chr1,192573727,192576226,2500,*,CD4+_T_Cells,RGS1,protein_coding,FALSE,-0.128150766
chr9,109013353,109013853,501,*,CD4+_T_Cells,-0.00097079899999999995,0,chr9,109013152,109015651,2500,*,CD4+_T_Cells,TMEM245,protein_coding,FALSE,-0.018576826
chr19,10333338,10333838,501,*,CD4+_T_Cells,0.025974603,0,chr19,10331776,10334275,2500,*,CD4+_T_Cells,ICAM3,protein_coding,FALSE,-0.029906291
chr16,57185887,57186387,501,*,CD4+_T_Cells,0.013550178,56710,chr16,57243098,57245597,2500,*,CD4+_T_Cells,ARL2BP,protein_coding,FALSE,0.029750981
chr22,41688637,41689137,501,*,CD4+_T_Cells,0.024863199,8361,chr22,41697499,41699998,2500,*,CD4+_T_Cells,MEI1,protein_coding,FALSE,-0.022863278
chr7,107044437,107044937,501,*,CD4+_T_Cells,-0.001876231,122023,chr7,107166961,107169460,2500,*,CD4+_T_Cells,HBP1,protein_coding,FALSE,0.128913949
chr17,39754321,39754821,501,*,CD4+_T_Cells,0.022935088,893,chr17,39755715,39758214,2500,*,CD4+_T_Cells,IKZF3,protein_coding,FALSE,-0.029581671
chr4,3956026,3956526,501,*,CD4+_T_Cells,0.017893865,309174,chr4,4265701,4268200,2500,*,CD4+_T_Cells,LYAR,protein_coding,FALSE,-0.068241432
chr15,29270226,29270726,501,*,CD4+_T_Cells,0.024963753,4734,chr15,29262992,29265491,2500,*,CD4+_T_Cells,NSMCE3,protein_coding,FALSE,-0.006638306
chr17,8435666,8436166,501,*,CD4+_T_Cells,0.021061119,22035,chr17,8411131,8413630,2500,*,CD4+_T_Cells,NDEL1,protein_coding,FALSE,0.026956167
chr17,75904760,75905260,501,*,CD4+_T_Cells,-0.006709971,5617,chr17,75896643,75899142,2500,*,CD4+_T_Cells,MRPL38,protein_coding,FALSE,0.03468114
chr1,173714727,173715227,501,*,CD4+_T_Cells,-0.008303925,146672,chr1,173861900,173864399,2500,*,CD4+_T_Cells,GAS5,processed_transcript,FALSE,-0.091136198
chr16,23452933,23453433,501,*,CD4+_T_Cells,-0.00116626,8108,chr16,23461542,23464041,2500,*,CD4+_T_Cells,GGA2,protein_coding,FALSE,-0.166358735
chr19,48398614,48399114,501,*,CD4+_T_Cells,0.042768303,15544,chr19,48380570,48383069,2500,*,CD4+_T_Cells,KDELR1,protein_coding,FALSE,0.060136222
chr5,177006550,177007050,501,*,CD4+_T_Cells,-0.005446977,123974,chr5,177131025,177133524,2500,*,CD4+_T_Cells,NSD1,protein_coding,FALSE,-0.116455845
chr17,19378105,19378605,501,*,CD4+_T_Cells,0.007082333,1132769,chr17,18242836,18245335,2500,*,CD4+_T_Cells,FLII,protein_coding,FALSE,-0.009345407
chr22,36856283,36856783,501,*,CD4+_T_Cells,0.007458238,2204,chr22,36858988,36861487,2500,*,CD4+_T_Cells,NCF4,LRG_gene,FALSE,0.09508722
chr7,92134257,92134757,501,*,CD4+_T_Cells,0.013326084,62211,chr7,92196969,92199468,2500,*,CD4+_T_Cells,KRIT1,protein_coding,FALSE,-0.0570513
chr14,23294920,23295420,501,*,CD4+_T_Cells,0.042872088,23868,chr14,23319289,23321788,2500,*,CD4+_T_Cells,PABPN1,protein_coding,FALSE,0.016591528
chr1,1068527,1069027,501,*,CD4+_T_Cells,0.044000979,66889,chr1,999138,1001637,2500,*,CD4+_T_Cells,ISG15,protein_coding,FALSE,-0.036045966
chr6,36547291,36547791,501,*,CD4+_T_Cells,-0.00176275,44561,chr6,36592353,36594852,2500,*,CD4+_T_Cells,SRSF3,protein_coding,FALSE,0.147887373
chr9,98263684,98264184,501,*,CD4+_T_Cells,-0.008838572,193909,chr9,98067275,98069774,2500,*,CD4+_T_Cells,TRIM14,protein_coding,FALSE,0.004951546
chr3,32685406,32685906,501,*,CD4+_T_Cells,-0.012667843,158935,chr3,32523971,32526470,2500,*,CD4+_T_Cells,DYNC1LI1,protein_coding,FALSE,-0.039811159
chr12,104286657,104287157,501,*,CD4+_T_Cells,-0.002071072,166137,chr12,104453295,104455794,2500,*,CD4+_T_Cells,CHST11,protein_coding,FALSE,0.11257057
chr11,46331120,46331620,501,*,CD4+_T_Cells,0.034178817,0,chr11,46330905,46333404,2500,*,CD4+_T_Cells,DGKZ,protein_coding,FALSE,-0.034815787
chr21,36289132,36289632,501,*,CD4+_T_Cells,0.038566555,28556,chr21,36318189,36320688,2500,*,CD4+_T_Cells,MORC3,protein_coding,FALSE,-0.101625293
chr17,81519173,81519673,501,*,CD4+_T_Cells,0.049913931,8702,chr17,81507971,81510470,2500,*,CD4+_T_Cells,ACTG1,protein_coding,FALSE,0.236972936
chr21,42496132,42496632,501,*,CD4+_T_Cells,0.016118596,92185,chr21,42401447,42403946,2500,*,CD4+_T_Cells,UBASH3A,protein_coding,FALSE,-0.003426295
chr1,110034294,110034794,501,*,CD4+_T_Cells,-0.004164692,364454,chr1,110399249,110401748,2500,*,CD4+_T_Cells,LAMTOR5,protein_coding,FALSE,0.019102544
chr14,69726602,69727102,501,*,CD4+_T_Cells,-0.020898977,0,chr14,69724900,69727399,2500,*,CD4+_T_Cells,SRSF5,protein_coding,FALSE,0.034325243
chr13,41132059,41132559,501,*,CD4+_T_Cells,-0.009715125,176645,chr13,41309205,41311704,2500,*,CD4+_T_Cells,NAA16,protein_coding,FALSE,0.016586159
chr17,45428210,45428710,501,*,CD4+_T_Cells,0.059322409,5189,chr17,45433900,45436399,2500,*,CD4+_T_Cells,PLEKHM1,protein_coding,FALSE,-0.057672787
chrX,153470565,153471065,501,*,CD4+_T_Cells,0.019960736,227431,chrX,153698497,153700996,2500,*,CD4+_T_Cells,BCAP31,protein_coding,FALSE,0.005876267
chr3,128804108,128804608,501,*,CD4+_T_Cells,0.023112739,77472,chr3,128724136,128726635,2500,*,CD4+_T_Cells,RAB7A,LRG_gene,FALSE,0.006602837
chr14,91323895,91324395,501,*,CD4+_T_Cells,0.032264082,52072,chr14,91269323,91271822,2500,*,CD4+_T_Cells,CCDC88C,protein_coding,FALSE,-0.01055223
chr13,20475777,20476277,501,*,CD4+_T_Cells,0.006155665,299051,chr13,20775329,20777828,2500,*,CD4+_T_Cells,XPO4,protein_coding,FALSE,-0.029620621
chr5,138331684,138332184,501,*,CD4+_T_Cells,-0.003375766,18411,chr5,138350596,138353095,2500,*,CD4+_T_Cells,KDM3B,protein_coding,FALSE,-0.011027943
chr8,144358278,144358778,501,*,CD4+_T_Cells,0.00154942,2347,chr8,144353431,144355930,2500,*,CD4+_T_Cells,FBXL6,protein_coding,FALSE,-0.04443987
chr2,237695083,237695583,501,*,CD4+_T_Cells,-0.008867827,67007,chr2,237625576,237628075,2500,*,CD4+_T_Cells,LRRFIP1,protein_coding,FALSE,0.008391083
chr8,126556256,126556756,501,*,CD4+_T_Cells,-0.004767815,633448,chr8,125920308,125922807,2500,*,CD4+_T_Cells,LINC00861,lincRNA,FALSE,0.005090763
chr4,88592136,88592636,501,*,CD4+_T_Cells,-0.005014991,70651,chr4,88518985,88521484,2500,*,CD4+_T_Cells,PYURF,protein_coding,FALSE,0.001921201
chr22,41286714,41287214,501,*,CD4+_T_Cells,-0.017056683,170502,chr22,41457717,41460216,2500,*,CD4+_T_Cells,PHF5A,protein_coding,FALSE,0.022958999
chr2,96869827,96870327,501,*,CD4+_T_Cells,-0.013277842,32716,chr2,96834611,96837110,2500,*,CD4+_T_Cells,ANKRD39,protein_coding,FALSE,0.008902766
chr17,40818702,40819202,501,*,CD4+_T_Cells,0.00281109,85,chr17,40816117,40818616,2500,*,CD4+_T_Cells,KRT10,protein_coding,FALSE,-0.041636204
chr20,3796030,3796530,501,*,CD4+_T_Cells,6.19613e-4,8758,chr20,3784772,3787271,2500,*,CD4+_T_Cells,CDC25B,protein_coding,FALSE,0.001847985
chr9,86282899,86283399,501,*,CD4+_T_Cells,-0.007299423,17853,chr9,86262546,86265045,2500,*,CD4+_T_Cells,ISCA1,protein_coding,FALSE,-0.012063464
chr7,73738688,73739188,501,*,CD4+_T_Cells,0.014916996,201832,chr7,73534356,73536855,2500,*,CD4+_T_Cells,BCL7B,protein_coding,FALSE,0.070949304
chr18,74495984,74496484,501,*,CD4+_T_Cells,0.022858756,0,chr18,74493816,74496315,2500,*,CD4+_T_Cells,CNDP2,protein_coding,FALSE,0.006987711
chr6,63572135,63572635,501,*,CD4+_T_Cells,-0.006071611,61184,chr6,63633820,63636319,2500,*,CD4+_T_Cells,PHF3,protein_coding,FALSE,-0.124513725
chr1,235160523,235161023,501,*,CD4+_T_Cells,-0.011787339,28389,chr1,235129634,235132133,2500,*,CD4+_T_Cells,ARID4B,protein_coding,FALSE,-0.016513642
chr6,32984698,32985198,501,*,CD4+_T_Cells,-7.49954e-4,15538,chr6,32966660,32969159,2500,*,CD4+_T_Cells,BRD2,protein_coding,FALSE,-0.523942059
chr15,64387502,64388002,501,*,CD4+_T_Cells,-0.001986349,70739,chr15,64458742,64461241,2500,*,CD4+_T_Cells,ZNF609,protein_coding,FALSE,-0.044644541
chr20,17536877,17537377,501,*,CD4+_T_Cells,0.04794557,30485,chr20,17567863,17570362,2500,*,CD4+_T_Cells,DSTN,protein_coding,FALSE,0.09491587
chr3,71723586,71724086,501,*,CD4+_T_Cells,-0.016050889,45569,chr3,71769656,71772155,2500,*,CD4+_T_Cells,PROK2,protein_coding,FALSE,0.102398005
chr2,238203459,238203959,501,*,CD4+_T_Cells,0.001554453,32558,chr2,238168401,238170900,2500,*,CD4+_T_Cells,ILKAP,protein_coding,FALSE,0.074468576
chr1,161530947,161531447,501,*,CD4+_T_Cells,-0.007457581,216071,chr1,161312376,161314875,2500,*,CD4+_T_Cells,SDHC,LRG_gene,FALSE,-0.023309761
chr12,109097796,109098296,501,*,CD4+_T_Cells,0.021055825,475019,chr12,108620277,108622776,2500,*,CD4+_T_Cells,SELPLG,protein_coding,FALSE,0.062776024
chr8,122779977,122780477,501,*,CD4+_T_Cells,-0.016315587,230686,chr8,123011164,123013663,2500,*,CD4+_T_Cells,DERL1,protein_coding,FALSE,0.020135406
chr22,31290642,31291142,501,*,CD4+_T_Cells,-0.004355868,8549,chr22,31279593,31282092,2500,*,CD4+_T_Cells,PIK3IP1,protein_coding,FALSE,0.101474386
chr16,21645407,21645907,501,*,CD4+_T_Cells,-0.01280767,47689,chr16,21595218,21597717,2500,*,CD4+_T_Cells,METTL9,protein_coding,FALSE,0.07758097
chr2,64019176,64019676,501,*,CD4+_T_Cells,-0.014120041,70975,chr2,64090652,64093151,2500,*,CD4+_T_Cells,PELI1,protein_coding,FALSE,-0.171448012
chr3,150546286,150546786,501,*,CD4+_T_Cells,-0.00522427,0,chr3,150544678,150547177,2500,*,CD4+_T_Cells,EIF2A,protein_coding,FALSE,0.040182349
chrX,48475865,48476365,501,*,CD4+_T_Cells,-1.80715e-4,0,chrX,48474021,48476520,2500,*,CD4+_T_Cells,FTSJ1,protein_coding,FALSE,-0.011202302
chr1,167220418,167220918,501,*,CD4+_T_Cells,-0.008145965,207721,chr1,167428640,167431139,2500,*,CD4+_T_Cells,CD247,protein_coding,FALSE,-6.33954e-5
chr6,129671749,129672249,501,*,CD4+_T_Cells,0.025059385,470065,chr6,130142315,130144814,2500,*,CD4+_T_Cells,SAMD3,protein_coding,FALSE,-0.060576664
chr1,110963077,110963577,501,*,CD4+_T_Cells,-0.014072008,89423,chr1,110871154,110873653,2500,*,CD4+_T_Cells,CD53,protein_coding,FALSE,0.007104201
chr2,95022220,95022720,501,*,CD4+_T_Cells,0.001025607,956,chr2,95023677,95026176,2500,*,CD4+_T_Cells,MAL,protein_coding,FALSE,0.012656377
chr1,200669343,200669843,501,*,CD4+_T_Cells,0.005972479,297546,chr1,200967390,200969889,2500,*,CD4+_T_Cells,KIF21B,protein_coding,FALSE,0.001313009
chr12,52051614,52052114,501,*,CD4+_T_Cells,0.032767267,44174,chr12,52004940,52007439,2500,*,CD4+_T_Cells,GRASP,protein_coding,FALSE,0.028068097
chr12,11545994,11546494,501,*,CD4+_T_Cells,-0.020843129,101359,chr12,11647854,11650353,2500,*,CD4+_T_Cells,ETV6,LRG_gene,FALSE,-0.060517112
chr1,25430539,25431039,501,*,CD4+_T_Cells,-0.003109132,92122,chr1,25335917,25338416,2500,*,CD4+_T_Cells,TMEM50A,protein_coding,FALSE,-0.037248147
chr20,63739371,63739871,501,*,CD4+_T_Cells,0.005608106,0,chr20,63737861,63740360,2500,*,CD4+_T_Cells,SLC2A4RG,protein_coding,FALSE,0.001257102
chr3,125052067,125052567,501,*,CD4+_T_Cells,0.02336615,170993,chr3,125223561,125226060,2500,*,CD4+_T_Cells,ZNF148,protein_coding,FALSE,0.01114264
chr12,53371155,53371655,501,*,CD4+_T_Cells,0.027362538,67949,chr12,53439605,53442104,2500,*,CD4+_T_Cells,PRR13,protein_coding,FALSE,0.014437816
chr7,48089397,48089897,501,*,CD4+_T_Cells,-0.011718573,269,chr7,48086628,48089127,2500,*,CD4+_T_Cells,UPP1,protein_coding,FALSE,0.322837913
chr7,5189947,5190447,501,*,CD4+_T_Cells,-0.002373533,0,chr7,5188188,5190687,2500,*,CD4+_T_Cells,WIPI2,protein_coding,FALSE,-0.065183424
chr6,31958808,31959308,501,*,CD4+_T_Cells,0.021305434,6221,chr6,31950087,31952586,2500,*,CD4+_T_Cells,NELFE,protein_coding,FALSE,-0.012119215
chr21,43938981,43939481,501,*,CD4+_T_Cells,0.037260413,70837,chr21,44010319,44012818,2500,*,CD4+_T_Cells,TRAPPC10,protein_coding,FALSE,0.035514266
chr3,71416875,71417375,501,*,CD4+_T_Cells,0.055784519,256040,chr3,71673416,71675915,2500,*,CD4+_T_Cells,EIF4E3,protein_coding,FALSE,-0.035819354
chr11,125887890,125888390,501,*,CD4+_T_Cells,-0.004055709,372528,chr11,126260919,126263418,2500,*,CD4+_T_Cells,SRPRA,protein_coding,FALSE,0.029603178
chr3,71489177,71489677,501,*,CD4+_T_Cells,0.045561264,183738,chr3,71673416,71675915,2500,*,CD4+_T_Cells,EIF4E3,protein_coding,FALSE,-0.035819354
chr19,8050483,8050983,501,*,CD4+_T_Cells,0.04338898,91404,chr19,7956579,7959078,2500,*,CD4+_T_Cells,ELAVL1,protein_coding,FALSE,-0.041889337
chr4,118278390,118278890,501,*,CD4+_T_Cells,-0.002015475,0,chr4,118276709,118279208,2500,*,CD4+_T_Cells,SNHG8,lincRNA,FALSE,-0.026590977
chr8,143840900,143841400,501,*,CD4+_T_Cells,0.033566811,24056,chr8,143814344,143816843,2500,*,CD4+_T_Cells,PUF60,protein_coding,FALSE,0.151378342
chr7,66920843,66921343,501,*,CD4+_T_Cells,-0.00403834,0,chr7,66919225,66921724,2500,*,CD4+_T_Cells,TMEM248,protein_coding,FALSE,0.051409932
chr3,186570857,186571357,501,*,CD4+_T_Cells,-0.004609699,2954,chr3,186565403,186567902,2500,*,CD4+_T_Cells,DNAJB11,protein_coding,FALSE,0.092760449
chr6,43510123,43510623,501,*,CD4+_T_Cells,0.001359041,0,chr6,43509827,43512326,2500,*,CD4+_T_Cells,YIPF3,protein_coding,FALSE,-0.018559465
chr17,60525977,60526477,501,*,CD4+_T_Cells,0.001769704,82328,chr17,60441149,60443648,2500,*,CD4+_T_Cells,APPBP2,protein_coding,FALSE,-0.014269931
chr1,1308195,1308695,501,*,CD4+_T_Cells,0.030915476,53786,chr1,1251909,1254408,2500,*,CD4+_T_Cells,UBE2J2,protein_coding,FALSE,0.022869303
chr7,37448636,37449136,501,*,CD4+_T_Cells,6.02522e-4,593775,chr7,36852361,36854860,2500,*,CD4+_T_Cells,ELMO1,protein_coding,FALSE,-0.085579682
chr1,231338029,231338529,501,*,CD4+_T_Cells,0.028063154,23221,chr1,231361751,231364250,2500,*,CD4+_T_Cells,EGLN1,protein_coding,FALSE,0.016421651
chr12,4538534,4539034,501,*,CD4+_T_Cells,-0.008484092,108060,chr12,4647095,4649594,2500,*,CD4+_T_Cells,NDUFA9,protein_coding,FALSE,-0.001208962
chr8,102862825,102863325,501,*,CD4+_T_Cells,0.017564332,35968,chr8,102824357,102826856,2500,*,CD4+_T_Cells,AZIN1,protein_coding,FALSE,-0.006814366
chr13,43879314,43879814,501,*,CD4+_T_Cells,0.034838782,855611,chr13,43021203,43023702,2500,*,CD4+_T_Cells,DNAJC15,protein_coding,FALSE,-0.060319079
chr17,82882574,82883074,501,*,CD4+_T_Cells,-0.006903508,130010,chr17,82750064,82752563,2500,*,CD4+_T_Cells,TBCD,protein_coding,FALSE,-0.042301578
chr9,114385356,114385856,501,*,CD4+_T_Cells,0.015222103,50700,chr9,114332156,114334655,2500,*,CD4+_T_Cells,AKNA,protein_coding,FALSE,-0.032254051
chr1,150697071,150697571,501,*,CD4+_T_Cells,-0.009749255,30624,chr1,150728196,150730695,2500,*,CD4+_T_Cells,CTSS,protein_coding,FALSE,0.035954386
chr1,41574020,41574520,501,*,CD4+_T_Cells,-0.005750017,67155,chr1,41504365,41506864,2500,*,CD4+_T_Cells,HIVEP3,protein_coding,FALSE,-0.091230087
chr12,113103689,113104189,501,*,CD4+_T_Cells,0.039630591,50984,chr12,113155174,113157673,2500,*,CD4+_T_Cells,DDX54,protein_coding,FALSE,0.021150931
chr14,90383014,90383514,501,*,CD4+_T_Cells,0.020373124,10987,chr14,90394502,90397001,2500,*,CD4+_T_Cells,CALM1,protein_coding,FALSE,-0.015551734
chr3,50616772,50617272,501,*,CD4+_T_Cells,0.024688955,4752,chr3,50609520,50612019,2500,*,CD4+_T_Cells,MAPKAPK3,protein_coding,FALSE,-0.005502433
chr19,5903565,5904065,501,*,CD4+_T_Cells,0.035979096,11789,chr19,5889276,5891775,2500,*,CD4+_T_Cells,NDUFA11,protein_coding,FALSE,-0.045509873
chr19,1076954,1077454,501,*,CD4+_T_Cells,0.030025311,7124,chr19,1084579,1087078,2500,*,CD4+_T_Cells,POLR2E,protein_coding,FALSE,0.054278107
chr17,78381671,78382171,501,*,CD4+_T_Cells,0.025039121,24393,chr17,78354778,78357277,2500,*,CD4+_T_Cells,SOCS3,protein_coding,FALSE,-0.188044786
chr15,82046869,82047369,501,*,CD4+_T_Cells,0.004639731,760258,chr15,82807628,82810127,2500,*,CD4+_T_Cells,WHAMM,protein_coding,FALSE,0.015889157
chr2,27428337,27428837,501,*,CD4+_T_Cells,9.14083e-4,47,chr2,27425790,27428289,2500,*,CD4+_T_Cells,NRBP1,protein_coding,FALSE,-0.084589747
chr5,150449516,150450016,501,*,CD4+_T_Cells,0.021361627,47379,chr5,150399637,150402136,2500,*,CD4+_T_Cells,CD74,protein_coding,FALSE,-0.068446114
chr1,156338125,156338625,501,*,CD4+_T_Cells,0.001748075,28657,chr1,156306968,156309467,2500,*,CD4+_T_Cells,CCT3,protein_coding,FALSE,0.034463582
chr1,32351284,32351784,501,*,CD4+_T_Cells,0.001220868,11318,chr1,32363103,32365602,2500,*,CD4+_T_Cells,BSDC1,protein_coding,FALSE,-0.03705062
chr11,414890,415390,501,*,CD4+_T_Cells,-0.002292979,542,chr11,415933,418432,2500,*,CD4+_T_Cells,ANO9,protein_coding,FALSE,-0.012753966
chr15,41774648,41775148,501,*,CD4+_T_Cells,-0.012163782,152924,chr15,41619224,41621723,2500,*,CD4+_T_Cells,MGA,protein_coding,FALSE,0.002241159
chr13,25301308,25301808,501,*,CD4+_T_Cells,-0.003688227,0,chr13,25299524,25302023,2500,*,CD4+_T_Cells,NUP58,protein_coding,FALSE,-0.027553224
chr19,49331530,49332030,501,*,CD4+_T_Cells,0.033439602,1140,chr19,49333171,49335670,2500,*,CD4+_T_Cells,CD37,protein_coding,FALSE,0.116898455
chr22,31496192,31496692,501,*,CD4+_T_Cells,0.026314928,7004,chr22,31486688,31489187,2500,*,CD4+_T_Cells,SFI1,protein_coding,FALSE,-0.03969531
chr19,9768974,9769474,501,*,CD4+_T_Cells,0.004303909,56417,chr19,9825892,9828391,2500,*,CD4+_T_Cells,UBL5,protein_coding,FALSE,-1.20796e-4
chr1,35769773,35770273,501,*,CD4+_T_Cells,0.004616042,158444,chr1,35928718,35931217,2500,*,CD4+_T_Cells,AGO3,protein_coding,FALSE,-0.063194305
chr17,75205166,75205666,501,*,CD4+_T_Cells,0.038321759,39080,chr17,75163586,75166085,2500,*,CD4+_T_Cells,SUMO2,protein_coding,FALSE,0.093393503
chr16,68529844,68530344,501,*,CD4+_T_Cells,0.029954262,0,chr16,68528090,68530589,2500,*,CD4+_T_Cells,ZFP90,protein_coding,FALSE,0.042013158
chr19,52942397,52942897,501,*,CD4+_T_Cells,0.020235241,121708,chr19,53064606,53067105,2500,*,CD4+_T_Cells,ZNF160,protein_coding,FALSE,-0.029675091
chr8,70668969,70669469,501,*,CD4+_T_Cells,-0.002757066,95027,chr8,70571442,70573941,2500,*,CD4+_T_Cells,TRAM1,protein_coding,FALSE,0.026450124
chr12,53047176,53047676,501,*,CD4+_T_Cells,0.00347408,40518,chr12,53004158,53006657,2500,*,CD4+_T_Cells,EIF4B,protein_coding,FALSE,0.063624175
chr1,27669073,27669573,501,*,CD4+_T_Cells,0.003455074,2512,chr1,27664061,27666560,2500,*,CD4+_T_Cells,IFI6,protein_coding,FALSE,-0.008819468
chr3,49029212,49029712,501,*,CD4+_T_Cells,0.001288582,0,chr3,49027707,49030206,2500,*,CD4+_T_Cells,QRICH1,protein_coding,FALSE,-0.071082829
chr19,35958997,35959497,501,*,CD4+_T_Cells,0.023923644,56017,chr19,35900480,35902979,2500,*,CD4+_T_Cells,HCST,protein_coding,FALSE,-0.002495994
chr8,106657309,106657809,501,*,CD4+_T_Cells,0.043036812,297333,chr8,106357476,106359975,2500,*,CD4+_T_Cells,OXR1,protein_coding,FALSE,0.009150032
